Organization ID	Monitoring Location ID	Monitoring Location Name	Activity ID	Activity Start Date	Activity Type	Media	Media Subdivision	Last Changed
HUIWAIOLA_WQX	KCP	Cove Park	KCP190226:FM:PS:TS:	02-26-2019	Field Msr/Obs	Water		12-15-2020 8:06:57 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190226:FM:WB:	02-26-2019	Field Msr/Obs	Water		12-15-2020 8:06:57 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190226:SR:WB:	02-26-2019	Sample-Routine	Water		12-15-2020 8:06:57 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190319:FM:PS:DO:	03-19-2019	Field Msr/Obs	Water		12-15-2020 8:07:00 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190319:FM:PS:PH:	03-19-2019	Field Msr/Obs	Water		12-15-2020 8:07:00 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190319:FM:PS:TS:	03-19-2019	Field Msr/Obs	Water		12-15-2020 8:07:00 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190319:FM:WB:	03-19-2019	Field Msr/Obs	Water		12-15-2020 8:07:00 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190319:SR:WB:	03-19-2019	Sample-Routine	Water		12-15-2020 8:07:00 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190409:FM:PS:DO:	04-09-2019	Field Msr/Obs	Water		12-15-2020 8:07:02 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190409:FM:PS:PH:	04-09-2019	Field Msr/Obs	Water		12-15-2020 8:07:02 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190409:FM:PS:TS:	04-09-2019	Field Msr/Obs	Water		12-15-2020 8:07:02 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190409:FM:WB:	04-09-2019	Field Msr/Obs	Water		12-15-2020 8:07:02 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190409:SR:WB:	04-09-2019	Sample-Routine	Water		12-15-2020 8:07:02 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190430:FM:PS:DO:	04-30-2019	Field Msr/Obs	Water		12-15-2020 8:07:05 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190430:FM:PS:PH:	04-30-2019	Field Msr/Obs	Water		12-15-2020 8:07:05 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190430:FM:PS:TS:	04-30-2019	Field Msr/Obs	Water		12-15-2020 8:07:05 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190430:FM:WB:	04-30-2019	Field Msr/Obs	Water		12-15-2020 8:07:05 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190430:SR:WB:	04-30-2019	Sample-Routine	Water		12-15-2020 8:07:05 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190521:FM:PS:DO:	05-21-2019	Field Msr/Obs	Water		12-15-2020 8:07:07 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190521:FM:PS:PH:	05-21-2019	Field Msr/Obs	Water		12-15-2020 8:07:07 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190521:FM:PS:TS:	05-21-2019	Field Msr/Obs	Water		12-15-2020 8:07:07 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190521:FM:WB:	05-21-2019	Field Msr/Obs	Water		12-15-2020 8:07:07 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190521:SR:WB:	05-21-2019	Sample-Routine	Water		12-15-2020 8:07:07 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190611:FM:PS:DO:	06-11-2019	Field Msr/Obs	Water		12-15-2020 8:07:09 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190611:FM:PS:PH:	06-11-2019	Field Msr/Obs	Water		12-15-2020 8:07:09 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190611:FM:PS:TS:	06-11-2019	Field Msr/Obs	Water		12-15-2020 8:07:09 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190611:FM:WB:	06-11-2019	Field Msr/Obs	Water		12-15-2020 8:07:09 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190611:SR:WB:	06-11-2019	Sample-Routine	Water		12-15-2020 8:07:09 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190702:FM:PS:DO:	07-02-2019	Field Msr/Obs	Water		12-15-2020 8:07:12 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190702:FM:PS:TS:	07-02-2019	Field Msr/Obs	Water		12-15-2020 8:07:12 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190702:FM:WB:	07-02-2019	Field Msr/Obs	Water		12-15-2020 8:07:12 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190702:SR:WB:	07-02-2019	Sample-Routine	Water		12-15-2020 8:07:12 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190723:FM:PS:DO:	07-23-2019	Field Msr/Obs	Water		12-15-2020 8:07:14 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190723:FM:PS:PH:	07-23-2019	Field Msr/Obs	Water		12-15-2020 8:07:14 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190723:FM:PS:TS:	07-23-2019	Field Msr/Obs	Water		12-15-2020 8:07:14 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190723:FM:WB:	07-23-2019	Field Msr/Obs	Water		12-15-2020 8:07:14 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190723:SR:WB:	07-23-2019	Sample-Routine	Water		12-15-2020 8:07:14 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190813:FM:PS:DO:	08-13-2019	Field Msr/Obs	Water		12-15-2020 8:07:16 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190813:FM:PS:PH:	08-13-2019	Field Msr/Obs	Water		12-15-2020 8:07:16 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190813:FM:PS:TS:	08-13-2019	Field Msr/Obs	Water		12-15-2020 8:07:16 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190813:FM:WB:	08-13-2019	Field Msr/Obs	Water		12-15-2020 8:07:16 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190813:SR:WB:	08-13-2019	Sample-Routine	Water		12-15-2020 8:07:16 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190903:FM:PS:DO:	09-03-2019	Field Msr/Obs	Water		12-15-2020 8:07:19 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190903:FM:PS:PH:	09-03-2019	Field Msr/Obs	Water		12-15-2020 8:07:19 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190903:FM:PS:TS:	09-03-2019	Field Msr/Obs	Water		12-15-2020 8:07:19 AM
HUIWAIOLA_WQX	KCP	Cove Park	KCP190903:FM:WB:	09-03-2019	Field Msr/Obs	Water		12-15-2020 8:07:19 AM
